review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R2XBTCUDFU4KP2,5.0,23.0,23.0,N,Y
R3QKRB7WQ3L9RG,4.0,22.0,23.0,N,Y
R9Q1O4577TNYK,5.0,23.0,23.0,N,Y
R1XFHXI18XV3EY,5.0,21.0,23.0,N,Y
R1E6Y6XPI32KD,3.0,22.0,23.0,N,Y
RNPBKN9XS2FKQ,2.0,22.0,23.0,N,Y
R333KYVCWNK0ZE,1.0,16.0,23.0,N,Y
R1H8Z6JCIXIWC4,3.0,21.0,23.0,N,Y
R2JFS15IGL0H6R,2.0,19.0,23.0,N,Y
R1YQJ8R7ETDOIB,5.0,23.0,23.0,N,Y
R24EPX1DAQ9WXK,5.0,23.0,23.0,N,Y
RNIJMEO7XFG6J,1.0,18.0,23.0,N,Y
R1280HLUTKAV0Q,4.0,22.0,23.0,N,Y
R16ONC5TQCR2GV,5.0,22.0,23.0,N,Y
R3HE3MJATTYS2C,5.0,15.0,23.0,N,N
R2IIOBBNTKS9LM,5.0,23.0,23.0,N,Y
R22BURMR8KYBIC,1.0,22.0,23.0,N,Y
R3RIA7WXUH1AW1,3.0,22.0,23.0,N,Y
R39G6Z20QC7RDA,4.0,20.0,23.0,N,Y
R1OS9B2OUD422S,3.0,23.0,23.0,N,Y
R1NSNP2I3SVFZU,1.0,23.0,23.0,N,Y
R3QIRIV0I48U64,4.0,23.0,23.0,N,N
R3N5MDNJK30U6M,1.0,22.0,23.0,N,Y
R2GYI1O7LFKPFA,5.0,22.0,23.0,N,Y
R2GHQYG5WUFUTT,5.0,19.0,23.0,N,N
R3CSLL13CSC9YA,5.0,20.0,23.0,N,Y
R244BAJN70DCW6,5.0,23.0,23.0,N,Y
R16F34NSAE3JS4,2.0,20.0,23.0,N,Y
R2ED1VMDLZJTIM,5.0,19.0,23.0,N,Y
R24N5CWXSFY9Z,5.0,19.0,23.0,N,Y
R2I2RZ3KK0YK9F,5.0,23.0,23.0,N,Y
RUK7PIQW0Z94Y,1.0,21.0,23.0,N,N
R350C6DP46EEAZ,4.0,21.0,23.0,N,Y
R3C3322EIOR39Y,5.0,22.0,23.0,N,N
R3KJGC96F8YECI,5.0,21.0,23.0,N,Y
R1TMBELCGIILKS,5.0,21.0,23.0,N,Y
R3FZXVBRA2ZFE,1.0,20.0,23.0,N,Y
R18TL59WXCV6KG,5.0,20.0,23.0,N,Y
R4DGTAPIR7R14,5.0,22.0,23.0,N,Y
R3M0K2YUPMQ028,4.0,23.0,23.0,N,Y
R28PHWGPBPV1B0,2.0,22.0,23.0,N,Y
R1UQAK05HHEKTE,1.0,23.0,23.0,N,Y
RRNQF1W30UEU9,5.0,20.0,23.0,N,Y
R2VF1ELJONF4WJ,5.0,23.0,23.0,N,Y
R2XVTYRDTCJNEI,5.0,21.0,23.0,N,Y
R3MU7GTMB2MJFX,5.0,23.0,23.0,N,Y
R2Q4IG57RNJGY,4.0,20.0,23.0,N,Y
R34E79V4UOCEUW,5.0,22.0,23.0,N,Y
REOHSE09HKYC4,5.0,21.0,23.0,N,Y
R3CY6A1VULXAHL,4.0,23.0,23.0,N,Y
RIEH0GPUDHE2B,1.0,18.0,23.0,N,Y
R12XPOXXJWSW9D,5.0,22.0,23.0,N,Y
R2VCW5BTV1OJYT,5.0,22.0,23.0,N,Y
R3O1RL8NELA0SE,3.0,23.0,23.0,N,Y
R186LZXT3HUZN9,5.0,23.0,23.0,N,Y
RJX0RGZQHNVXE,4.0,23.0,23.0,N,N
R3B732AFYHU2L4,5.0,19.0,23.0,N,N
RIYCOUZA643W7,5.0,19.0,23.0,N,N
R27GEVHSS6V3CY,5.0,22.0,23.0,N,Y
RC915DK07PHMV,5.0,21.0,23.0,N,Y
RVQA08A4BERGR,5.0,22.0,23.0,N,Y
R1W2BO5APM4DYC,1.0,18.0,23.0,N,Y
R35RSIDADEEQ3M,3.0,20.0,23.0,N,Y
R1PW18LYXCMF4J,1.0,22.0,23.0,N,N
R2LD9TP13YUSXS,4.0,23.0,23.0,N,Y
RYTHUZYSRPKWR,3.0,21.0,23.0,N,N
R2ACSAYS319QPX,4.0,20.0,23.0,N,N
R21WYWTH8I9QUW,5.0,22.0,23.0,N,Y
RX6X2LWAKX24X,5.0,23.0,23.0,N,Y
R2G1YWKI3RNM3G,1.0,20.0,23.0,N,Y
R11JWUV6OSN56,5.0,22.0,23.0,N,N
RUU4HYU2JHIR7,1.0,23.0,23.0,N,N
R5UM7QOU31FG2,5.0,23.0,23.0,N,Y
R3VS7JXEMPY19I,5.0,18.0,23.0,N,N
R1LNU5S5L58EMV,4.0,23.0,23.0,N,Y
R3G5Y56PHZ13KK,5.0,23.0,23.0,N,Y
R3I8QODV39XC10,1.0,23.0,23.0,N,Y
R2P9YOMCVFYCMC,2.0,22.0,23.0,N,Y
RQPTEGYVPB0FE,3.0,21.0,23.0,N,Y
R22KA7SOZXZO8E,1.0,20.0,23.0,N,N
R199B9XP5P6HZK,5.0,22.0,23.0,N,Y
RGYHA3UDPZ1Q2,4.0,21.0,23.0,N,Y
R2XFZBMK8PAGYH,5.0,23.0,23.0,N,Y
RFTH606D1S8VF,4.0,23.0,23.0,N,N
RCHYST6EK00ND,5.0,21.0,23.0,N,Y
R1NRJ81BET4UK7,5.0,21.0,23.0,N,N
R16CQZWLJAMT2L,2.0,23.0,23.0,N,N
R2LV7IJEAQNWWP,5.0,21.0,23.0,N,Y
R47BO4LY6WAMR,5.0,22.0,23.0,N,N
R22I0ZT1Z9V3XD,2.0,23.0,23.0,N,Y
R285ZLVMWVMZQL,4.0,18.0,23.0,N,Y
R3PZ4VQXCMNO2A,5.0,22.0,23.0,N,Y
RKUWK2192NTBI,2.0,19.0,23.0,N,Y
R1FZANUUJX1QAM,1.0,15.0,23.0,N,Y
R2XTOHH4U2R9R7,4.0,17.0,23.0,N,Y
RVVUKIKD84ZQ0,5.0,22.0,23.0,N,Y
R1WOXRA4Q90O2K,5.0,20.0,23.0,N,Y
R299WHLJH2JLA6,5.0,21.0,23.0,N,Y
R1OZ1I2HIEHGCS,4.0,23.0,23.0,N,Y
RMKQJK2CQX6KY,5.0,23.0,23.0,N,Y
RIFGPIICFHYJ0,2.0,23.0,23.0,N,N
R1KK52MYS64JBX,4.0,20.0,23.0,N,Y
RSLV05GJE7IPT,5.0,23.0,23.0,N,Y
RQ9BFD8WE9BQN,4.0,22.0,23.0,N,Y
R27ER64UOM6BY5,5.0,22.0,23.0,N,Y
REL9M6S6UX4Y7,4.0,21.0,23.0,N,N
R2YD14GHDDYAML,2.0,22.0,23.0,N,N
R3VXVS4GWNJ7E4,1.0,21.0,23.0,N,Y
RFR24I474B3FY,1.0,19.0,23.0,N,Y
RBI5PO93WVMSG,4.0,21.0,23.0,N,Y
R1JRSMI42WAK6J,5.0,21.0,23.0,N,Y
R1L1H2GCWSX8C8,5.0,23.0,23.0,N,Y
R1HC0MCGSFHWXX,4.0,21.0,23.0,N,N
RQYQLE8WS0I4A,1.0,17.0,23.0,N,Y
RD07P9LSS0BB8,5.0,20.0,23.0,N,Y
RZJZTI8CQ1CV5,5.0,20.0,23.0,N,Y
R3K9KQ0ZW7PH1R,3.0,19.0,23.0,N,Y
R1OG4MDT5BKRF7,4.0,23.0,23.0,N,N
R4AE9UD7O0XWY,5.0,22.0,23.0,N,Y
R3GJFN4WS7XGFP,1.0,19.0,23.0,N,Y
RAYEPKJS3U7M3,4.0,17.0,23.0,N,Y
R3THRBIHMMT8W3,4.0,23.0,23.0,N,Y
R36UWMG0THEQZE,5.0,21.0,23.0,N,Y
R382OHTCXI4OYV,2.0,15.0,23.0,N,Y
R1TD3W0FQ08TNY,4.0,19.0,23.0,N,N
R1UQRKE0CXPTT0,5.0,22.0,23.0,N,Y
R21YDD4B1XCBML,5.0,22.0,23.0,N,Y
RDJQVWZQ79UW8,5.0,22.0,23.0,N,Y
R2SQMRH3LQFXTB,1.0,20.0,23.0,N,N
RMH60ICC1IFPC,4.0,23.0,23.0,N,Y
R1HRP411WFBQRN,5.0,19.0,23.0,N,Y
R13KXOXDSJ4VMB,5.0,22.0,23.0,N,Y
R3VQR9190AHI70,5.0,23.0,23.0,N,Y
R1MGDS10DP7GC1,4.0,18.0,23.0,N,Y
R3QUTKZG4L9MUF,1.0,21.0,23.0,N,N
R3UGKFDEWDME63,4.0,21.0,23.0,N,Y
R318MW46WUKPKA,5.0,22.0,23.0,N,N
R364J4YRMKJS85,5.0,21.0,23.0,N,Y
R2HIJ4QN4U4EEP,3.0,21.0,23.0,N,Y
R235FGSLA6Z4GJ,4.0,20.0,23.0,N,N
R1206EY60PNYU1,2.0,23.0,23.0,N,Y
R3LO9NPFFLLEI8,5.0,17.0,23.0,N,Y
R3F919OSQHX8W3,5.0,20.0,23.0,N,Y
R1SPRBWCF5XZG9,1.0,14.0,23.0,N,Y
R1452485933NYF,4.0,23.0,23.0,N,Y
R1J1YA0IYPM8CB,4.0,20.0,23.0,N,N
R3Q4MMAACHZO68,1.0,20.0,23.0,N,N
R28YAXAIMUDB3V,5.0,23.0,23.0,N,Y
RSRDZH1DN070,4.0,20.0,23.0,N,Y
R14KVY23WIJJ74,4.0,22.0,23.0,N,N
R3QQ3NGK7LPXJA,5.0,23.0,23.0,N,Y
R3BGEB8NJGWP6H,5.0,21.0,23.0,N,Y
R1PFVWI690ERVM,5.0,18.0,23.0,N,Y
R2XGQ265FTVEGS,5.0,23.0,23.0,N,Y
R3CJAJE9UHSQ5Z,3.0,23.0,23.0,N,N
RHQEBX7TQZBQA,3.0,19.0,23.0,N,Y
RLXV3D5MEJ2WJ,5.0,21.0,23.0,N,Y
R179JHZHWHII9G,4.0,22.0,23.0,N,Y
RJISHD0DIH8OB,5.0,19.0,23.0,N,Y
R3FSYX880LZ9PA,1.0,19.0,23.0,N,N
R2K8DQXCK85ORJ,1.0,23.0,23.0,N,N
R1C2P3FYHVTO7B,5.0,19.0,23.0,N,Y
R25VLYITNP5RPG,4.0,22.0,23.0,N,Y
R3DGT3KHHBACJJ,4.0,20.0,23.0,N,Y
R3I0D40DZIY92D,5.0,18.0,23.0,N,Y
R2X2VKHRN4K38I,5.0,21.0,23.0,N,N
R3NSDGHJBMP7AD,3.0,22.0,23.0,N,Y
R12NNLBW8HQGHN,5.0,23.0,23.0,N,Y
RDYW41M2GVZA2,5.0,20.0,23.0,N,Y
RS2U74BUMYML7,3.0,23.0,23.0,N,Y
R5BEMFN0IT5LG,5.0,16.0,23.0,N,Y
R1484PC6TCNFRM,5.0,23.0,23.0,N,Y
R1NTKZDZPLNYTZ,1.0,22.0,23.0,N,Y
R16JXZFKFUXOAH,5.0,19.0,23.0,N,Y
R1SIMMYRCW97C3,5.0,22.0,23.0,N,Y
R31I4BOI9CU4FA,5.0,22.0,23.0,N,Y
RMWD20LJS1DPC,5.0,23.0,23.0,N,Y
R147P6IC9680KZ,5.0,23.0,23.0,N,Y
R227Y75PV2ONZT,5.0,21.0,23.0,N,N
R2D89CUYJXTWAK,4.0,23.0,23.0,N,Y
R3DK3K714UFEIP,2.0,15.0,23.0,N,N
R2RIO7901147D1,5.0,23.0,23.0,N,Y
R3AMIJJZXELKR4,4.0,22.0,23.0,N,Y
R3T9DS4ZYFELWL,5.0,23.0,23.0,N,Y
RBXRXOVVTX5AQ,1.0,22.0,23.0,N,Y
R3EX84I78SQH2X,2.0,21.0,23.0,N,Y
R3A6KVA62LWUHN,5.0,20.0,23.0,N,Y
RDDVMOMJGTPDP,5.0,23.0,23.0,N,N
R67F8GOJGDKPU,5.0,21.0,23.0,N,Y
R212GAW158NP1J,5.0,23.0,23.0,N,Y
R3UB4WAJ36XMZ9,3.0,18.0,23.0,N,Y
R1J0I6GC0MR6K0,2.0,22.0,23.0,N,Y
RB71Y4PZYDJAR,5.0,23.0,23.0,N,N
R1X4UY1LP6FPN9,5.0,23.0,23.0,N,Y
R3JSTRDOAER4IK,5.0,15.0,23.0,N,Y
R36EEWY21M36NI,1.0,22.0,23.0,N,Y
RH08TXXG2FUAH,5.0,20.0,23.0,N,Y
R3G7JAMO6FEOR5,5.0,23.0,23.0,N,N
R13Y8WIT5DQTJE,1.0,20.0,23.0,N,Y
RH6M4LD8E0I4V,5.0,23.0,23.0,N,Y
R1HR8E0D4J7NTA,3.0,18.0,23.0,N,Y
R1OMDL7K48XOF7,5.0,21.0,23.0,N,Y
R12WL0J4TNL7K8,5.0,22.0,23.0,N,N
R3M0DI5H7QFQP6,2.0,21.0,23.0,N,Y
RVXNP6A3U99TF,1.0,20.0,23.0,N,Y
R2R1CD8GUVLYUP,2.0,20.0,23.0,N,Y
R2KXGBGU8H8OXN,2.0,23.0,23.0,N,Y
R3CZ00BNN8X6CJ,5.0,23.0,23.0,N,Y
R22CMRH48HNPK7,5.0,18.0,23.0,N,Y
R3ST1JEI1WJU5H,1.0,16.0,23.0,N,Y
R24BPRNLJKO4A1,5.0,22.0,23.0,N,Y
RS5A4U3J8RRV7,1.0,22.0,23.0,N,Y
R2W8UVVEJ5P0YU,4.0,20.0,23.0,N,Y
R1EN05K1G8TX0L,5.0,22.0,23.0,N,Y
R3RCBQ8EOXZVX8,5.0,22.0,23.0,N,N
R39N0DHSZHTGUU,4.0,22.0,23.0,N,Y
R2UOT8QNOBIG6N,5.0,20.0,23.0,N,N
R8DX26OB6E5Q4,4.0,21.0,23.0,N,Y
R2W00NKL10889H,1.0,21.0,23.0,N,N
R1QM59J8Q7CO91,5.0,22.0,23.0,N,Y
R2PWHLRXG86RTN,1.0,22.0,23.0,N,Y
R29HM6ZASN4P8E,1.0,20.0,23.0,N,Y
R35VH67E1EBDSZ,4.0,21.0,23.0,N,Y
R2CBLZMN50OAXF,5.0,22.0,23.0,N,N
RLBW4P5ENAW7A,5.0,23.0,23.0,N,Y
R2RZMM0C35E53A,4.0,20.0,23.0,N,Y
R2JB5ZPUXJT0LE,5.0,23.0,23.0,N,Y
R3LBFFPEJU25YS,5.0,21.0,23.0,N,N
R4PUADGT486ZM,5.0,22.0,23.0,N,N
RYT8FPWW965ZR,2.0,20.0,23.0,N,Y
RB19G5IPTZC1I,4.0,20.0,23.0,N,Y
R19AWLLTETLBZ1,5.0,20.0,23.0,N,Y
R187MWE06K4C47,5.0,21.0,23.0,N,Y
R3O7AO4XK9FBWQ,2.0,22.0,23.0,N,Y
RATMS67PTBLJ3,1.0,22.0,23.0,N,Y
R2A4BO4BTJG3KP,5.0,22.0,23.0,N,Y
R1QKNTBCKM583X,5.0,23.0,23.0,N,Y
RBO3TGFNI44AS,3.0,22.0,23.0,N,Y
R2MMHVU63ITEPX,1.0,20.0,23.0,N,Y
R1WL4S6TUNIDRW,1.0,22.0,23.0,N,Y
R3LJML831LICMX,5.0,21.0,23.0,N,Y
R2AAM86PDIMF0G,3.0,21.0,23.0,N,Y
R3QH9JUGOAIKUF,1.0,23.0,23.0,N,Y
R3C7SW70BM43Z1,5.0,22.0,23.0,N,Y
R3TYYL5SR4SWE3,5.0,19.0,23.0,N,Y
R19661POJIQP5X,5.0,20.0,23.0,N,Y
R5GNZIX8YZYG5,5.0,23.0,23.0,N,N
R3M3ILN97QLS3Y,4.0,22.0,23.0,N,Y
R1HY8U7HI8W3W5,1.0,23.0,23.0,N,N
R3L161VE1DO48Q,5.0,22.0,23.0,N,Y
R11VN1IF2I3T5X,5.0,20.0,23.0,N,Y
R2FW971C5EJ69F,5.0,17.0,23.0,N,N
R132DCC5LDL7HV,4.0,21.0,23.0,N,N
R1DTSY3HIDU8L4,1.0,19.0,23.0,N,Y
RWPBZMGAPFKRB,2.0,16.0,23.0,N,Y
R179GGSQJYHJFH,5.0,22.0,23.0,N,Y
RYV4AQP0T1HZ1,4.0,19.0,23.0,N,Y
R32FULMQJ7934F,1.0,23.0,23.0,N,N
R1SCL34GRADVLP,1.0,22.0,23.0,N,Y
RR3ODFKKAVE26,1.0,21.0,23.0,N,Y
R1BBOBCX1M2FZY,5.0,21.0,23.0,N,Y
R2Z16W6PS0WV6J,2.0,20.0,23.0,N,Y
R1DSAJZBQLV291,1.0,22.0,23.0,N,Y
R25BV0VK7ESNSD,5.0,22.0,23.0,N,N
R31O7WX385NNTT,4.0,21.0,23.0,N,N
R3E7A4FQ33ZUZF,5.0,21.0,23.0,N,Y
RWX5LFR8EUJ9B,5.0,21.0,23.0,N,Y
R1SIZP95575BMI,5.0,22.0,23.0,N,Y
R1WRDEWAV2JXXC,1.0,18.0,23.0,N,N
R62YKG4B5ZNHZ,1.0,22.0,23.0,N,Y
RVWDG42OIJJQI,5.0,20.0,23.0,N,Y
R46CG7HM1SZSZ,2.0,18.0,23.0,N,Y
R2Q6JK3LFW7AAV,2.0,22.0,23.0,N,Y
R2VW6M07WLY6KZ,5.0,19.0,23.0,N,Y
RSN0QYN4757O2,4.0,21.0,23.0,N,Y
R1IXT6YWVWK2SB,5.0,17.0,23.0,N,N
R3BD4NCS9V8HQQ,1.0,18.0,23.0,N,Y
RFOZ3KT2MX6R8,1.0,18.0,23.0,N,Y
R2DXFJKI9XV7WI,2.0,14.0,23.0,N,Y
R3R6DBYC4ZWDQ5,1.0,22.0,23.0,N,Y
R226BU8T3555AD,5.0,20.0,23.0,N,Y
R3BHUM6YX6IZAD,5.0,23.0,23.0,N,Y
R2OWZ4IWE9JXTM,1.0,17.0,23.0,N,Y
RVJ8TZBUY1X7B,3.0,21.0,23.0,N,Y
R3MW24VDO6EN2Q,4.0,18.0,23.0,N,Y
R85G0XQ617LSP,4.0,22.0,23.0,N,Y
R10PRVEH7QA4HL,2.0,17.0,23.0,N,Y
RKWRT29HDYZVA,5.0,22.0,22.0,N,N
R3UQS61DP1MPL0,4.0,18.0,22.0,N,Y
RJDXTAEP6OT8X,4.0,20.0,22.0,N,Y
RZ53R5MX96G08,5.0,22.0,22.0,N,Y
RMJ6X2E1XEMIC,5.0,20.0,22.0,N,Y
R3K53XLSGAK0LW,5.0,19.0,22.0,N,Y
R2KDV94SQF6C2G,5.0,20.0,22.0,N,Y
R38HFXQ5FJ2VJM,4.0,19.0,22.0,N,Y
R3HHTBYJ9H7USF,5.0,20.0,22.0,N,Y
RKM99ZMERBD61,4.0,21.0,22.0,N,Y
R3RNAS0ROJH1DY,4.0,22.0,22.0,N,Y
R2WAEXMWIKL5SA,1.0,17.0,22.0,N,Y
RZ1FSA5N8NZIF,5.0,20.0,22.0,N,Y
RZTWR002PGLOR,5.0,20.0,22.0,N,Y
RIVLMPIFOTRZO,5.0,22.0,22.0,N,Y
R17ZSHB8H5LIVB,5.0,16.0,22.0,N,Y
RBT7YCP2I3XKN,5.0,22.0,22.0,N,N
R2T6LDH7FULLII,5.0,16.0,22.0,N,Y
R6SHHKE7APHMY,5.0,21.0,22.0,N,Y
R11LXSIL53YUE8,3.0,22.0,22.0,N,Y
RHMYTETL7ZOPE,5.0,22.0,22.0,N,Y
ROO9PA97YD50L,1.0,22.0,22.0,N,Y
RO3QAJ0HY6QV3,1.0,21.0,22.0,N,Y
RBI0A0K8ESW5E,5.0,20.0,22.0,N,Y
R3ED55U32OK69C,1.0,18.0,22.0,N,Y
RL9NO44SY09XW,4.0,19.0,22.0,N,Y
R38J75DYDATEPB,1.0,20.0,22.0,N,Y
R28UBGABJSZJYK,5.0,14.0,22.0,N,N
R1DZTFX6C46RCK,5.0,18.0,22.0,N,Y
RUF39WBESM5CE,5.0,22.0,22.0,N,Y
R349KO3Q8LWBYA,5.0,21.0,22.0,N,Y
R2B5DWLRBL6SDV,4.0,22.0,22.0,N,Y
R1U1J4042P9QO0,1.0,19.0,22.0,N,Y
R1IOGQ0IWDMF10,5.0,22.0,22.0,N,Y
R1HDU3LA7GAKI4,2.0,18.0,22.0,N,Y
RCU4PMS40R81I,4.0,19.0,22.0,N,Y
R33P65CG9HAW48,1.0,20.0,22.0,N,Y
R2161NFUTA1GAV,5.0,22.0,22.0,N,N
R3PBQG3JPSL3GD,5.0,20.0,22.0,N,Y
R2H7N8TYLYZV83,3.0,20.0,22.0,N,Y
RC57ELW0ZEMM4,5.0,21.0,22.0,N,N
ROXYACI1WDSAW,5.0,21.0,22.0,N,N
R3CU2GJ7O7NEIB,5.0,22.0,22.0,N,Y
R2DIFEPPAYG282,5.0,20.0,22.0,N,Y
R5O5FKMY7OAQ0,2.0,22.0,22.0,N,Y
RRAGYBFFGF7DP,4.0,20.0,22.0,N,Y
R21DMYIB1NCQCM,4.0,22.0,22.0,N,Y
R3LU5UO2X02X8A,5.0,22.0,22.0,N,Y
R26VNM8PRIGHUI,5.0,19.0,22.0,N,Y
R3SJTMYV2368HZ,1.0,22.0,22.0,N,Y
R3KU8EYFJ8NM7R,3.0,22.0,22.0,N,Y
R3A7HZSS10QAVX,2.0,14.0,22.0,N,Y
RPBB0W4B2IYMU,1.0,18.0,22.0,N,Y
R39QGQOAO71RT4,4.0,22.0,22.0,N,Y
R1QW1EARIT8CXR,5.0,21.0,22.0,N,N
R3FZ3ISV8YUBOO,4.0,22.0,22.0,N,Y
R14VGRPX84900V,1.0,22.0,22.0,N,Y
R5LXSE0IF246Y,5.0,22.0,22.0,N,Y
RR0YYT9F7HG17,4.0,22.0,22.0,N,Y
R1RDFC5LMFEQFR,1.0,20.0,22.0,N,Y
R1BKT2ZZX9KY8B,5.0,16.0,22.0,N,Y
RUPMWLZ8J60H7,5.0,20.0,22.0,N,Y
R17YN7S31MXPOH,5.0,21.0,22.0,N,Y
R27R2OZT4NQBFU,5.0,21.0,22.0,N,Y
R1DS9KCM8TPMDR,1.0,18.0,22.0,N,Y
R39ZI69FJO4XXG,5.0,22.0,22.0,N,N
R2TZXLXA3O1MGH,1.0,19.0,22.0,N,Y
R2HLXRU1RYCJ8I,2.0,21.0,22.0,N,N
R28OV8YTZ8MH4R,4.0,21.0,22.0,N,Y
R2GUX92DV58UZF,3.0,20.0,22.0,N,Y
R3F3OUVAS8YPEH,1.0,22.0,22.0,N,Y
R29DSCL07XN3XP,5.0,19.0,22.0,N,Y
R2230KXQL3VJJ0,5.0,20.0,22.0,N,N
RPGOPXJY7FQLR,5.0,21.0,22.0,N,Y
R14FIZXEK1YSP6,5.0,21.0,22.0,N,Y
R1XGSGUAHK6H52,4.0,21.0,22.0,N,Y
R2TOU8RU2TBOTF,5.0,22.0,22.0,N,Y
R3AN4IUFS7IVM9,1.0,18.0,22.0,N,Y
R2ZDZUVY86LVES,5.0,18.0,22.0,N,Y
R29AKFZKKAZS6I,1.0,21.0,22.0,N,N
RDRE3JZH6L8T9,4.0,22.0,22.0,N,Y
R1YFJSTVCLSB5N,2.0,17.0,22.0,N,Y
R2YC3J2TVPJBB0,5.0,22.0,22.0,N,Y
R2KVWAYBPWK1OV,5.0,20.0,22.0,N,N
R3R6OOTL5ZCIPL,5.0,22.0,22.0,N,Y
R176GCKV4RPF13,5.0,22.0,22.0,N,Y
RH7PIFQSUNQSS,3.0,19.0,22.0,N,Y
R2SBJ16VXPYGWG,2.0,14.0,22.0,N,N
RN36GZHSKXBG6,3.0,22.0,22.0,N,Y
R1E4NGNA9R1NRI,3.0,18.0,22.0,N,N
RBLIOM0T4M5D6,1.0,20.0,22.0,N,Y
R2RYRO2AS2MOEK,1.0,21.0,22.0,N,Y
RA5RYORX1JM36,5.0,22.0,22.0,N,Y
R2HP0CCY0A3R68,5.0,22.0,22.0,N,Y
R199ZYFSL6D00V,1.0,19.0,22.0,N,Y
R2Z40XV9IN6832,4.0,21.0,22.0,N,Y
R3QL3LK9J3SAGK,5.0,22.0,22.0,N,Y
R2D3U4VBHO8340,5.0,21.0,22.0,N,Y
R1W6DZLZB4TLGY,5.0,20.0,22.0,N,Y
R3BS639HJAK8FF,3.0,21.0,22.0,N,N
RV0A1TQ1HE9GG,5.0,16.0,22.0,N,Y
RECTHJEFWQBOA,1.0,17.0,22.0,N,Y
R2VTG38KGBMKDS,5.0,22.0,22.0,N,N
RPYH2QTDFMY36,4.0,18.0,22.0,N,Y
R1QIKWM09ZZKE1,3.0,22.0,22.0,N,Y
RJD5CQIS6MD2O,5.0,20.0,22.0,N,N
R2AOZGD76BCW3T,1.0,12.0,22.0,N,N
RB260330QLX4,4.0,22.0,22.0,N,Y
R2P51YSU9YCGB9,1.0,21.0,22.0,N,N
R2VRTERW7BGV6Z,1.0,19.0,22.0,N,Y
R1T8NN26NEAABM,1.0,19.0,22.0,N,Y
R2M19Q8WMQ3W7L,5.0,21.0,22.0,N,N
R341MDU25XAYMV,4.0,18.0,22.0,N,Y
R3S1COUWHHSL26,4.0,20.0,22.0,N,Y
R1K50MCFZXZMKI,5.0,22.0,22.0,N,Y
R313E7BHMKR930,3.0,19.0,22.0,N,Y
R15FBLL2N499LZ,3.0,16.0,22.0,N,Y
R3839WBNOS3U5Y,5.0,22.0,22.0,N,Y
R1WGQU1T1R0R5E,3.0,22.0,22.0,N,Y
RIOHWRN2GEK59,2.0,20.0,22.0,N,Y
R190R0T14W6K93,1.0,20.0,22.0,N,Y
R2RMHG8QIRYRA5,5.0,21.0,22.0,N,Y
R1I25E285Q2C79,5.0,19.0,22.0,N,Y
R2NCOMGC3Y156S,5.0,22.0,22.0,N,Y
R7YBP7MCL1U4R,1.0,16.0,22.0,N,Y
R3P2FIKQ5OPIRF,5.0,19.0,22.0,N,N
R3UEO94VDKNF95,4.0,21.0,22.0,N,Y
RD4MMIOMBEROJ,5.0,22.0,22.0,N,Y
R19TRM3HI31KD3,5.0,21.0,22.0,N,Y
R1J0Y2C7AV2XNN,3.0,19.0,22.0,N,N
R30YE6YYEAKLTR,1.0,20.0,22.0,N,Y
R32JOOO6SSD5FS,5.0,21.0,22.0,N,Y
R2AZ4KA9N5IJ9E,5.0,20.0,22.0,N,N
R38AR17G2GTO3Q,2.0,20.0,22.0,N,Y
R2R7FFBS5MIDGV,3.0,22.0,22.0,N,Y
RCV6XSQ0S5NQ9,4.0,21.0,22.0,N,Y
R3IZ45OVFALGB1,5.0,22.0,22.0,N,Y
RVG8VIDS8VUA2,5.0,21.0,22.0,N,Y
R9YR0COUHS6QX,5.0,21.0,22.0,N,Y
R20CT5Q39RQ18X,3.0,21.0,22.0,N,N
R39EGFF5SFZ08G,1.0,22.0,22.0,N,Y
R2DR4VILKBSN9G,5.0,22.0,22.0,N,N
R2DIF62JMRTFKC,5.0,19.0,22.0,N,Y
R36FLW9Y29BLSW,5.0,22.0,22.0,N,Y
R3LO0AVZZVTB5S,5.0,17.0,22.0,N,Y
R28EG2R9GCOCOC,5.0,22.0,22.0,N,N
RBP3FA8G0CR1N,5.0,21.0,22.0,N,Y
R15IIC2AK02A6C,1.0,21.0,22.0,N,Y
RHKXKT6RMHL5,5.0,22.0,22.0,N,Y
R2VM5A2UV4NDAO,1.0,17.0,22.0,N,Y
R3Q120D48VFTXV,5.0,19.0,22.0,N,Y
R286QPEDTB4S0,4.0,21.0,22.0,N,Y
R20WOKKH5B672Y,5.0,20.0,22.0,N,N
RQQEHJ9QPJZRM,5.0,22.0,22.0,N,N
R2W6YEJMHQR6P4,1.0,18.0,22.0,N,N
R30SKFRGQHQJYM,2.0,17.0,22.0,N,N
R158MJVP9N76ZZ,1.0,20.0,22.0,N,Y
R2FKISGEG9VZAV,5.0,20.0,22.0,N,Y
R2TO2ITWNKKUHV,1.0,12.0,22.0,N,Y
R17YD2LLX58E0N,5.0,22.0,22.0,N,Y
R1BWUK3UYD2PEA,1.0,22.0,22.0,N,Y
R18M4A9UMOT1F8,5.0,22.0,22.0,N,Y
RXQD0O2NMZ36B,5.0,21.0,22.0,N,Y
RDZIUK0GANQ3F,5.0,22.0,22.0,N,Y
R2RBZDEQSUIEFC,5.0,22.0,22.0,N,N
R1HMJRHDQ7O1MI,1.0,17.0,22.0,N,N
R3PD45K6X6JUFI,5.0,21.0,22.0,N,Y
